lat,lon,alt,dop,speed
66.109893,19.123599,489.887,5.71,0.077
66.109546,19.123599,440.054,2.61,0.027
66.109473,19.123571,433.775,3.88,0.13
66.109415,19.123663,416.192,3.64,0.02
66.109506,19.123533,430.85,2.54,0.029
66.109488,19.12358,439.747,2.48,0.084
66.109387,19.123464,451.893,3.25,0.738
66.109608,19.123728,456.748,3.0,0.13
66.109436,19.12373,417.998,2.86,0.012
66.109533,19.123848,433.695,3.97,0.592
66.109491,19.123643,419.43,2.73,0.282
66.109244,19.126141,410.005,2.19,1.873
66.109279,19.12598,434.451,2.57,0.787
66.109089,19.126947,423.944,3.0,2.299
66.109098,19.12687,425.092,2.66,0.568
66.109277,19.127018,474.942,2.08,0.278
66.109224,19.1269,478.375,1.96,0.544
66.109076,19.127106,486.322,3.06,0.554
66.10911,19.126505,464.695,4.12,1.626
66.109163,19.126649,445.008,8.68,0.759
66.109037,19.127043,428.913,4.01,0.727
66.109154,19.127087,428.445,5.19,1.257
66.109059,19.12689,427.125,4.5,0.448
66.109048,19.126704,420.907,5.89,0.253
66.109018,19.126766,428.428,5.65,0.386
66.109317,19.126898,465.792,14.5,0.645
66.108617,19.126854,360.713,4.39,0.17
66.109075,19.126773,428.98,4.21,0.033
66.109013,19.126452,397.786,2.63,0.275
66.109085,19.126715,406.245,5.05,0.556
66.109077,19.12689,439.198,4.02,0.068
66.109102,19.126791,437.71,4.0,0.024
66.109105,19.126799,436.933,2.55,0.015
66.109077,19.126718,437.655,7.41,0.061
66.109029,19.126768,430.384,6.01,0.068
66.109058,19.126717,428.335,4.04,0.003
66.109002,19.126663,442.055,3.0,0.067
66.109158,19.126811,419.72,5.98,0.387
66.108583,19.12659,425.166,4.97,0.142
66.10872,19.126559,424.25,5.19,0.046
66.108771,19.126075,430.302,5.53,0.218
66.108595,19.126273,437.767,5.09,0.047
66.108858,19.12647,432.804,2.04,0.024
66.108772,19.126491,419.841,5.46,0.079
66.108724,19.126413,421.178,9.73,0.1
66.108801,19.126536,436.557,4.36,1.842
66.10876,19.126471,431.586,2.27,0.03
66.108811,19.126475,439.035,2.76,0.218
66.108963,19.126353,449.052,3.99,0.97
66.108791,19.126421,439.097,9.92,0.023
66.1088,19.126452,432.387,10.7,1.288
66.108775,19.126555,425.023,3.98,0.595
66.108597,19.12664,435.027,2.76,0.128
66.10878,19.126696,423.272,3.5,0.256
66.109043,19.126605,447.638,2.76,0.055
66.108727,19.126115,430.547,1.73,0.024
66.108711,19.126143,423.265,2.14,0.029
66.10875,19.126345,423.202,2.08,0.016
66.108772,19.126235,405.938,4.41,0.033
66.108693,19.126307,426.644,2.1,0.028
66.108723,19.126008,454.313,6.25,0.038
66.108513,19.126099,433.286,5.48,0.024
66.108762,19.126089,426.277,2.86,0.019
66.108616,19.125891,424.911,3.87,0.341
66.108836,19.126391,428.061,6.91,0.007
66.10867,19.125505,512.338,3.15,0.132
66.108724,19.126302,433.417,2.75,0.09
66.108703,19.125908,455.056,2.75,0.122
66.10866,19.12595,435.467,7.23,1.438
66.108715,19.12569,479.368,16.99,0.466
66.108451,19.126756,418.306,2.01,0.025
66.108554,19.126458,402.488,3.43,0.223
66.10883,19.127222,428.345,4.87,0.047
66.108337,19.126075,411.33,4.93,3.647
66.108298,19.126326,423.234,6.78,0.018
66.108315,19.126372,428.236,3.73,0.099
66.092956,19.13661,413.885,3.34,2.175
66.07521,19.1441,400.145,2.99,3.144
66.06996,19.105592,415.765,3.02,2.079
66.073341,19.074765,433.854,2.75,0.089
66.07953,18.971703,430.343,18.47,0.327
66.079171,18.972182,409.379,8.38,0.032
66.079704,18.972553,418.871,4.71,0.121
66.079777,18.971995,416.862,3.18,0.179
66.079875,18.972019,448.458,18.9,0.002
66.079765,18.972043,423.329,6.07,0.259
66.080662,18.969423,429.88,3.66,1.438
66.079579,18.970542,444.088,3.7,0.468
66.080012,18.969566,378.103,3.39,0.04
66.079713,18.971803,424.941,3.26,0.488
66.079831,18.971639,400.256,7.49,0.104
66.079123,18.972024,355.087,6.89,0.077
66.079467,18.971541,429.452,2.71,0.089
66.079117,18.971349,386.184,2.85,0.022
66.079629,18.971031,438.003,3.64,0.055
66.079467,18.970913,436.755,6.57,0.047
66.079615,18.971752,463.809,12.75,0.246
66.079393,18.970967,427.097,2.52,0.03
66.07937,18.970936,402.871,2.21,0.073
66.079483,18.970949,422.805,2.24,0.598
66.079385,18.971089,410.309,2.76,0.371
66.07939,18.971038,416.256,1.83,0.041
66.079414,18.971074,422.31,2.79,0.384
66.079359,18.971007,396.99,5.71,0.546
66.07946,18.970968,452.351,4.7,0.015
66.079386,18.971184,438.516,4.01,0.694
66.079418,18.971244,436.799,9.1,0.27
66.079609,18.971983,429.769,3.33,0.938
66.080019,18.97089,425.752,6.7,0.09
66.080221,18.971489,367.204,6.76,0.067
66.081069,18.973495,523.18,5.58,0.099
66.079937,18.971747,428.828,2.07,0.047
66.080031,18.971487,437.522,3.59,0.512
66.080091,18.971094,419.878,3.98,0.06
66.080311,18.970977,389.492,4.07,0.213
66.079957,18.970823,428.797,4.15,0.039
66.080115,18.970986,411.115,4.22,0.504
66.08005,18.971244,432.6,2.07,0.011
66.080049,18.971264,426.085,3.78,0.351
66.080206,18.970884,419.318,3.61,1.506
66.080146,18.971165,421.317,3.37,0.066
66.080066,18.971283,432.141,3.4,0.241
66.080261,18.971943,456.93,4.31,0.092
66.08022,18.971324,429.412,3.14,0.43
66.080271,18.97145,447.05,2.41,0.925
66.079973,18.971874,420.563,3.02,0.041
66.07982,18.971674,441.74,3.19,0.034
66.079764,18.969854,401.766,6.71,0.09
66.079879,18.97187,396.667,6.94,0.176
66.079704,18.971025,427.572,3.12,0.004
66.079742,18.971206,429.078,1.4,0.019
66.079741,18.971212,442.623,3.65,0.028
66.079732,18.971332,418.169,2.57,0.108
66.079735,18.97129,408.247,3.61,0.189
66.079654,18.971243,420.645,2.49,0.085
66.079857,18.97163,443.975,2.74,0.014
66.079733,18.971165,424.953,1.83,0.238
66.07967,18.971364,406.121,6.85,0.034
66.079466,18.971235,364.537,7.12,0.09
66.079751,18.971374,447.75,4.82,0.484
66.079737,18.970843,424.208,4.84,0.082
66.079713,18.97108,440.743,5.89,0.814
66.079578,18.971572,415.712,8.21,0.177
66.079515,18.971689,444.31,1.7,0.014
66.079484,18.971238,441.107,4.51,0.018
66.079638,18.971549,465.23,2.79,0.217
66.079232,18.971258,410.968,3.91,0.71
66.071549,18.977365,418.986,3.29,1.564
66.060065,18.979749,422.736,6.8,4.754
66.052353,18.9447,424.161,3.23,2.405
66.047262,18.908496,420.706,3.23,1.362
66.047063,18.879298,487.032,9.63,0.942
66.041731,18.848595,439.717,12.05,2.368
66.043566,18.804178,429.62,71.47,2.45
66.039224,18.767032,444.969,5.12,0.557
66.041664,18.757528,418.685,1.92,0.031
66.04238,18.7579,426.683,2.16,0.331
66.038953,18.765706,410.015,5.48,1.512
66.03969,18.76524,378.004,7.28,0.639
66.039059,18.767148,452.887,20.47,0.125
66.039115,18.766589,446.298,4.21,0.59
66.039764,18.764914,419.383,5.35,1.039
66.039512,18.766965,401.666,11.3,0.493
66.040037,18.76269,410.984,19.61,1.863
66.039655,18.763833,408.191,2.74,0.009
66.03969,18.763527,405.776,4.52,0.007
66.03969,18.763873,421.852,1.8,0.018
66.039908,18.762246,426.591,3.11,0.076
66.039865,18.762734,441.058,2.24,0.117
66.03876,18.767832,448.072,3.0,0.467
66.039904,18.763086,419.89,2.38,0.089
66.038966,18.764361,406.775,3.07,1.04
66.038747,18.764796,408.185,4.69,0.423
66.039206,18.764526,421.719,1.83,0.032
66.039171,18.764461,395.263,4.5,0.164
66.039186,18.764608,436.714,3.92,2.22
66.039054,18.764979,433.898,4.46,0.241
66.039153,18.764457,398.825,2.79,0.027
66.039193,18.764457,415.839,2.18,0.559
66.039076,18.764478,410.257,5.13,0.727
66.039187,18.764411,411.369,2.66,0.018
66.038999,18.764813,372.211,5.99,0.084
66.039205,18.764447,425.443,2.2,0.04
66.039121,18.764113,371.605,13.59,0.019
66.039218,18.764531,407.483,3.65,0.019
66.039183,18.764559,435.206,3.1,2.493
66.039407,18.764783,465.245,16.5,0.534
66.039217,18.764393,424.893,1.73,0.008
66.039146,18.76454,405.256,1.91,0.03
66.039183,18.764516,405.084,2.35,0.393
66.039171,18.764219,355.678,7.04,0.172
66.039192,18.764329,376.783,2.5,0.184
66.039222,18.76438,394.367,2.31,0.061
66.039158,18.764504,392.589,5.35,0.146
66.039809,18.763122,476.458,5.28,0.093
66.039338,18.766492,430.676,4.85,0.135
66.038828,18.764633,403.008,9.59,0.248
66.04044,18.761365,405.396,9.62,0.622
66.041445,18.757475,437.202,7.98,0.32
66.039143,18.765363,483.437,6.38,0.259
66.039587,18.766573,411.704,1.75,0.034
66.039543,18.766562,416.004,2.27,0.123
66.039268,18.766207,382.914,7.06,0.078
66.039603,18.76651,373.079,7.31,0.122
66.03959,18.766542,411.588,3.53,0.006
66.039613,18.766545,409.129,2.99,0.114
66.039705,18.766521,395.609,2.58,0.45
66.039282,18.767364,428.351,6.88,0.214
66.039574,18.766782,405.848,1.9,0.011
66.039085,18.76733,408.498,7.04,0.588
66.03884,18.7657,392.331,6.14,0.791
66.039207,18.765043,401.721,2.29,0.021
66.039295,18.76514,381.999,3.33,0.851
66.039228,18.765192,410.695,2.37,0.178
66.039283,18.765089,385.857,8.94,0.091
66.039286,18.764967,423.301,4.08,0.753
66.039219,18.764999,418.143,3.51,0.07
66.039227,18.764912,409.229,2.86,0.163
66.039198,18.765058,402.173,4.13,0.128
66.039065,18.764236,332.682,4.65,2.42
66.039177,18.765008,409.228,1.67,0.013
66.039321,18.764083,442.722,4.44,1.258
66.039025,18.767213,421.998,7.68,0.113
66.039152,18.766856,416.97,1.88,0.007
66.038907,18.764483,404.662,2.03,0.153
66.03957,18.766634,409.35,4.59,0.181
66.039513,18.765227,490.807,10.99,0.082
66.039405,18.76419,409.214,5.04,0.589
66.039175,18.764765,455.528,4.73,0.438
66.039164,18.763982,397.604,6.05,0.065
66.039127,18.76438,418.373,1.99,0.027
66.039117,18.764171,416.415,2.15,0.081
66.038973,18.764524,389.281,2.83,0.312
66.039095,18.764485,401.108,5.71,0.077
66.039056,18.764519,398.167,2.07,0.417
66.039176,18.764571,408.124,2.96,1.058
66.039222,18.764712,422.579,3.84,0.447
66.039118,18.764763,406.665,3.49,0.753
66.039111,18.764746,406.352,2.71,0.019
66.040089,18.760911,419.461,3.1,1.094
66.040656,18.759813,419.545,2.39,1.198
66.040665,18.760099,456.38,2.07,0.066
66.040435,18.760251,420.297,7.09,0.417
66.04034,18.760693,384.246,4.62,0.209
66.040227,18.761033,390.63,3.75,0.01
66.040231,18.760196,409.079,10.98,0.1
66.040111,18.759921,407.046,7.8,0.635
66.040333,18.760438,451.267,4.22,0.042
66.040321,18.760465,398.605,4.41,0.206
66.040407,18.760486,435.683,4.17,0.01
66.040285,18.760631,460.553,14.43,0.017
66.040367,18.760572,446.082,11.15,0.062
66.040354,18.760519,423.457,2.31,0.221
66.040429,18.760319,463.482,4.27,0.349
66.040328,18.760424,407.501,9.19,0.09
66.040312,18.760408,405.448,8.11,0.259
66.040177,18.760719,375.521,3.89,0.098
66.040564,18.760361,395.897,3.19,0.066
66.040255,18.760618,423.49,2.15,0.014
66.040173,18.760635,416.767,3.17,0.81
66.04027,18.760638,440.25,4.51,0.155
66.040261,18.75994,387.681,5.81,0.237
66.040228,18.760716,407.294,5.11,0.523
66.040362,18.760793,419.734,3.07,0.398
66.040281,18.760498,418.5,2.37,0.039
66.040424,18.7607,447.087,5.85,0.013
66.040364,18.76058,429.994,5.41,0.01
66.040729,18.760417,522.755,4.25,0.025
66.040126,18.760718,405.052,3.95,0.644
66.0401,18.764388,480.583,3.36,0.615
66.039583,18.765406,378.884,2.65,1.689
66.039609,18.765028,423.057,1.64,0.12
66.039557,18.764974,394.821,8.6,0.159
66.039724,18.765056,432.98,3.25,0.01
66.039526,18.765001,371.158,2.58,0.048
66.039553,18.76522,479.413,4.96,0.027
66.039674,18.765084,435.434,5.43,0.114
66.039522,18.764978,435.433,2.03,0.128
66.039717,18.764987,421.073,2.18,0.216
66.039587,18.764973,420.875,4.12,1.682
66.039528,18.765092,413.634,9.56,0.024
66.03947,18.765183,399.074,12.46,0.126
66.039521,18.765207,420.43,4.83,0.037
66.039549,18.765172,418.796,2.39,0.022
66.039413,18.764994,418.797,1.77,0.048
66.039397,18.765077,411.787,3.64,0.064
66.039505,18.765139,435.882,2.28,0.058
66.039442,18.764139,404.646,2.15,0.033
66.039808,18.763778,413.425,9.16,0.121
66.039884,18.763641,421.166,2.98,0.06
66.039628,18.764935,449.242,6.23,0.069
66.039412,18.767223,418.475,3.48,1.338
66.039975,18.762517,423.515,2.74,0.154
66.040029,18.762615,471.927,2.78,0.327
66.040007,18.761937,436.593,3.29,0.513
66.040072,18.762498,364.138,4.38,0.039
66.040255,18.761542,435.888,4.92,1.065
66.040573,18.761589,351.804,6.4,0.229
66.040352,18.761878,418.908,8.21,0.048
66.04024,18.762237,428.087,4.72,0.814
66.039972,18.762594,394.273,3.16,0.39
66.040249,18.762056,432.861,6.53,0.024
66.040316,18.762076,423.002,2.71,0.012
66.040256,18.762086,425.54,5.45,0.02
66.040677,18.761969,438.677,5.98,0.612
66.040388,18.760628,412.273,3.56,0.058
66.040704,18.760855,418.565,2.65,0.044
66.040294,18.760792,459.287,4.14,0.511
66.040734,18.760778,431.873,3.36,0.021
66.040667,18.760798,436.767,3.55,0.002
66.040625,18.760153,436.765,2.09,0.013
66.040137,18.76226,443.667,4.93,0.043
66.039503,18.766617,407.296,3.52,0.009
66.039542,18.766676,424.663,3.83,0.021
66.039535,18.766435,402.984,2.71,0.722
66.039552,18.766501,444.673,2.19,0.174
66.039696,18.766597,410.226,1.67,0.026
66.039676,18.766156,396.237,10.38,0.003
66.039729,18.766554,415.242,4.4,0.016
66.039641,18.76651,388.612,3.63,0.219
66.039497,18.766241,463.517,3.39,0.256
66.039466,18.76634,409.273,2.86,0.037
66.03952,18.766323,430.62,3.52,1.693
66.039278,18.766309,394.822,7.71,0.096
66.039993,18.765866,473.703,4.78,0.614
66.039451,18.766226,421.218,2.12,0.028
66.039446,18.765979,401.683,4.14,0.763
66.039395,18.766222,408.893,6.53,0.104
66.039454,18.76617,419.348,2.34,0.106
66.039468,18.76539,411.841,2.74,0.51
66.039352,18.766094,399.748,11.01,0.056
66.039688,18.766207,371.998,3.78,0.042
66.039224,18.766209,404.955,3.72,0.699
66.039408,18.766231,409.144,2.04,0.031
66.039394,18.766019,403.043,3.03,0.018
66.039483,18.76652,441.983,2.18,0.058
66.039454,18.766349,412.837,5.17,0.018
66.039293,18.766411,432.166,4.39,0.047
66.039485,18.766237,432.714,4.41,0.119
66.04002,18.765586,403.799,6.32,0.563
66.039437,18.76638,417.006,1.63,0.019
66.039463,18.766133,430.326,2.26,0.214
66.039365,18.766233,401.769,5.01,0.02
66.039375,18.766347,403.497,1.98,0.298
66.039361,18.766078,388.842,4.62,0.105
66.039408,18.766062,392.088,3.1,0.108
66.040018,18.76559,639.128,6.51,0.01
66.039395,18.766147,422.589,5.79,0.203
66.039389,18.766447,392.15,5.37,0.02
66.03933,18.765477,414.741,5.13,0.367
66.039761,18.763696,498.982,5.04,0.378
66.03953,18.764478,409.965,1.98,0.016
66.039491,18.764076,498.698,11.08,0.052
66.037675,18.768683,394.574,12.83,0.042
66.040687,18.705734,391.731,2.43,5.206
66.048692,18.680464,444.188,7.25,1.232
66.059595,18.662273,479.705,5.6,0.798
66.068814,18.644835,433.81,8.01,0.951
66.07575,18.625189,429.083,2.23,0.981
66.082366,18.587145,503.004,13.62,0.508
66.083376,18.562221,505.878,3.67,1.089
66.086028,18.539909,516.724,2.87,0.703
66.085509,18.521025,515.378,4.26,1.603
66.083327,18.498175,478.946,3.85,2.396
66.084322,18.47932,491.411,4.01,1.654
66.087535,18.457529,487.09,3.15,1.078
66.088085,18.455698,491.825,2.85,0.183
66.087989,18.455661,472.956,2.75,0.085
66.088199,18.455567,471.965,4.36,0.014
66.088066,18.455785,489.599,6.02,0.038
66.087972,18.455799,476.518,4.08,0.051
66.089967,18.447783,503.647,3.12,0.915
66.094119,18.42651,492.504,2.54,1.131
66.097973,18.402138,487.406,10.49,0.317
66.102033,18.386399,513.798,3.47,0.123
66.101807,18.381612,484.049,3.41,0.512
66.101167,18.377863,470.649,19.56,0.528
66.100335,18.3779,483.153,8.55,0.091
66.099691,18.378235,460.062,9.62,0.157
66.098907,18.376903,504.211,3.83,0.782
66.099666,18.369301,533.632,3.94,0.714
66.100429,18.374743,519.737,4.02,0.036
66.099409,18.377243,495.085,4.19,0.248
66.098419,18.382495,434.298,6.31,1.529
66.097285,18.381633,481.67,3.59,0.704
66.097246,18.381921,477.442,5.72,0.104
66.096094,18.385386,501.232,1.96,0.691
66.095522,18.388035,507.921,2.9,0.07
66.095371,18.390112,508.369,11.92,0.377
66.093744,18.392931,493.143,12.43,0.295
66.094034,18.394762,481.904,6.38,0.101
66.094098,18.39467,439.128,3.3,0.084
66.094896,18.395679,440.597,3.82,0.131
66.0956,18.394788,460.345,4.44,0.073
66.095699,18.386286,482.356,3.21,0.78
66.095828,18.385613,502.43,2.28,0.091
66.096402,18.38643,493.655,2.81,0.441
66.097195,18.386072,494.674,4.81,0.317
66.098339,18.38447,470.3,3.92,0.072
66.098804,18.383338,480.928,3.75,0.019
66.099125,18.383176,554.028,10.35,0.007
66.099398,18.382858,494.79,8.09,0.022
66.09955,18.383922,441.758,5.13,0.514
66.100043,18.385834,542.045,2.24,0.068
66.099947,18.385857,469.285,7.45,0.276
66.100864,18.386577,491.108,1.96,0.034
66.101193,18.386887,513.454,2.07,1.081
66.101267,18.386975,526.236,7.17,0.176
66.10127,18.386421,500.274,6.5,0.097
66.10136,18.38767,508.76,5.43,0.708
66.101161,18.388546,461.558,6.82,0.059
66.100797,18.389748,495.956,2.91,0.052
66.100774,18.390209,541.129,2.88,0.599
66.100643,18.390906,454.222,8.18,0.062
66.10072,18.390863,492.537,3.33,0.107
66.100421,18.391016,478.194,5.67,0.039
66.100226,18.390985,483.739,7.47,0.023
66.100082,18.389404,443.848,11.19,0.175
66.100081,18.391971,489.289,3.42,0.02
66.100151,18.391981,507.626,3.32,0.259
66.10008,18.391861,508.388,4.37,1.937
66.100246,18.391935,523.181,3.25,0.393
66.100057,18.392091,494.352,2.89,0.641
66.100114,18.391993,492.474,1.67,0.011
66.100281,18.39201,518.052,4.57,0.681
66.100094,18.392031,483.009,3.94,0.085
66.100086,18.391904,477.099,2.9,0.115
66.100044,18.392012,487.514,5.39,0.021
66.100147,18.39195,498.02,2.14,0.144
66.100088,18.391683,498.962,4.35,0.116
66.10005,18.39094,522.797,6.25,0.086
66.100246,18.390281,522.801,5.76,1.709
66.100603,18.390523,506.282,2.42,0.121
66.100865,18.390921,544.989,2.56,0.023
66.100551,18.392309,474.825,4.17,0.625
66.100954,18.392564,486.953,1.82,0.014
66.100966,18.392548,483.406,7.19,0.034
66.100968,18.392493,509.327,2.72,0.02
66.102135,18.387287,526.688,4.58,0.511
66.102317,18.385753,550.086,5.14,1.484
66.102407,18.385672,531.676,18.96,0.164
66.102492,18.38534,482.892,6.35,0.027
66.102744,18.384738,514.037,5.68,0.063
66.102992,18.385005,493.309,2.54,0.058
66.103248,18.385643,553.311,2.4,0.204
66.103344,18.386542,559.448,10.62,0.043
66.100927,18.392924,495.13,5.85,0.896
66.102542,18.386518,591.461,5.27,0.084
66.102221,18.381487,479.462,9.45,0.378
66.102134,18.381027,499.228,2.76,0.046
66.099093,18.374525,447.188,4.84,0.245
66.099225,18.367104,496.813,2.82,0.817
66.099047,18.364049,488.884,6.24,0.677
66.098911,18.360245,514.196,5.28,0.035
66.099296,18.357499,515.202,3.58,0.045
66.099449,18.354706,518.47,7.27,0.031
66.099082,18.352494,524.437,3.29,0.044
66.09891,18.351427,526.786,8.45,0.239
66.098922,18.347743,467.995,6.39,0.221
66.098235,18.3444,535.096,6.8,0.485
66.099074,18.341348,669.787,4.15,0.075
66.098678,18.340248,510.394,4.02,0.588
66.099011,18.339653,571.847,3.48,0.06
66.098846,18.338593,537.054,3.33,0.192
66.099026,18.337775,470.503,17.07,0.06
66.099118,18.338334,535.189,4.64,0.567
66.099354,18.33754,595.421,3.67,0.157
66.098907,18.338105,537.839,2.52,0.025
66.098878,18.338473,541.701,2.81,0.03
66.098914,18.338262,530.728,7.88,0.574
66.09894,18.338172,541.382,2.08,0.022
66.098911,18.338164,545.052,2.17,0.06
66.098736,18.338517,497.283,4.47,0.387
66.098571,18.33856,509.999,2.56,0.275
66.09871,18.339436,517.504,3.47,0.199
66.098797,18.339695,535.721,2.99,0.005
66.09834,18.339503,566.537,5.05,0.134
66.097176,18.338713,541.842,7.25,0.108
66.09692,18.337254,479.973,13.4,0.661
66.095959,18.337226,525.509,5.7,0.179
66.096169,18.337916,585.43,4.75,0.14
66.09587,18.335944,538.15,3.82,0.017
66.094596,18.343123,523.767,4.28,0.105
66.094561,18.343656,507.728,2.93,0.052
66.094574,18.344221,527.219,2.53,0.398
66.094685,18.344202,549.534,2.37,0.854
66.094563,18.344109,527.64,5.11,1.409
66.094467,18.345793,532.838,4.22,0.05
66.09494,18.345434,550.559,2.83,0.611
66.095177,18.345544,556.191,5.28,0.04
66.095684,18.346356,507.635,4.19,0.176
66.095792,18.346055,554.724,3.49,0.628
66.096008,18.347029,570.054,7.42,0.043
66.095935,18.348024,545.45,3.03,0.526
66.095861,18.347954,516.428,2.93,0.733
66.095834,18.348057,519.577,3.14,0.046
66.096005,18.347982,559.344,5.08,0.038
66.095756,18.348393,583.187,4.6,0.711
66.095737,18.348335,554.287,3.35,0.341
66.09594,18.348053,605.607,2.74,0.051
66.096615,18.349441,512.555,2.39,0.043
66.097058,18.349794,536.962,5.6,0.059
66.09755,18.350769,542.516,2.44,0.062
66.098079,18.352095,517.905,2.75,1.594
66.098354,18.353507,511.168,3.81,0.032
66.098882,18.354054,507.939,2.92,0.397
66.099199,18.355418,515.364,3.25,0.237
66.099808,18.356118,488.364,3.89,0.086
66.099647,18.356528,493.335,3.05,0.11
66.100039,18.357846,504.248,2.65,0.476
66.100108,18.358597,511.363,2.45,0.034
66.100131,18.358777,500.962,3.73,0.119
66.099582,18.36067,529.737,11.18,0.027
66.099288,18.361459,546.421,5.28,0.127
66.099475,18.372025,516.193,4.74,0.955
66.099807,18.373648,508.677,1.62,0.055
66.100065,18.366153,517.691,2.53,0.01
66.100539,18.361928,503.546,2.03,1.827
66.10421,18.356354,498.801,3.09,0.246
66.105826,18.353777,534.726,6.46,0.865
66.106107,18.352773,511.738,2.19,0.873
66.107723,18.352305,515.754,1.82,0.094
66.108681,18.350299,495.655,4.15,0.265
66.109348,18.349946,510.233,2.63,0.042
66.109311,18.34934,493.963,3.25,0.236
66.109299,18.348565,501.129,5.12,0.048
66.109818,18.345851,481.324,4.05,0.062
66.112995,18.338991,501.574,2.98,0.56
66.114266,18.333025,529.213,2.33,0.027
66.113699,18.330967,542.116,1.98,0.032
66.113348,18.329649,536.18,1.79,1.931
66.1135,18.328667,501.45,9.57,0.286
66.113584,18.32787,474.085,7.45,0.014
66.113575,18.326368,522.23,2.65,0.068
66.113762,18.326096,514.822,2.39,1.383
66.113861,18.325301,498.187,8.02,0.181
66.113797,18.325511,501.639,2.9,0.266
66.113957,18.325466,558.115,4.72,0.352
66.113803,18.325631,544.948,6.75,1.356
66.11369,18.325606,515.645,6.07,0.214
66.113865,18.325702,514.166,1.81,0.092
66.113765,18.325644,472.166,4.82,0.116
66.113903,18.32558,511.995,6.45,0.076
66.113834,18.325604,489.81,4.01,0.548
66.113959,18.325663,531.508,3.16,0.951
66.113815,18.325813,504.823,2.75,0.01
66.11394,18.32572,518.326,2.48,0.657
66.113958,18.325754,547.68,3.7,0.09
66.113923,18.3257,509.631,2.31,0.002
66.113928,18.325774,509.993,5.55,0.375
66.113919,18.32584,507.378,5.55,0.252
66.114766,18.321821,527.973,11.69,0.196
66.11545,18.315155,525.381,7.04,0.084
66.115478,18.314903,492.889,6.27,0.229
66.117445,18.315307,506.125,6.54,0.194
66.11847,18.31525,510.225,7.72,0.008
66.119035,18.31542,508.594,5.18,1.739
66.121336,18.309998,525.08,3.42,0.112
66.121568,18.309957,503.381,2.5,0.03
66.121901,18.309,552.662,3.28,0.085
66.121385,18.307769,425.635,5.33,0.065
66.122258,18.304361,506.896,6.24,0.964
66.12087,18.301256,482.164,4.41,0.129
66.120584,18.295736,511.761,5.07,0.9
66.121611,18.293775,483.79,4.68,0.537
66.121639,18.293388,519.318,5.2,0.113
66.121691,18.293149,512.5,5.15,0.131
66.121859,18.293006,508.529,2.6,0.005
66.121817,18.292083,508.611,4.11,0.017
66.12181,18.291727,482.427,5.7,0.119
66.12191,18.29206,537.639,8.44,0.079
66.121829,18.292118,511.454,11.79,0.09
66.121825,18.292075,506.855,1.81,0.133
66.121557,18.292007,585.763,2.04,0.015
66.121907,18.29214,537.932,3.6,0.011
66.121958,18.291857,524.426,5.07,0.484
66.121786,18.291564,509.229,5.06,1.274
66.121811,18.292064,501.115,4.37,0.35
66.1218,18.291946,511.419,3.63,0.153
66.121609,18.294291,498.118,6.15,0.18
66.121817,18.294867,522.856,4.94,0.076
66.121612,18.295269,497.514,4.64,1.656
66.123021,18.297168,616.782,5.07,0.047
66.124402,18.294455,495.379,6.57,1.658
66.124818,18.293471,515.312,10.17,0.186
66.125088,18.294106,530.032,8.57,0.02
66.125414,18.290954,539.911,4.6,0.075
66.125692,18.29044,516.511,2.45,0.041
66.126105,18.289719,513.487,4.81,0.022
66.126286,18.289667,520.553,2.7,0.016
66.126302,18.289746,518.954,3.14,0.04
66.126592,18.28833,511.165,3.64,0.115
66.126565,18.287346,542.235,2.82,0.074
66.128122,18.282949,525.638,2.87,0.041
66.128251,18.281913,508.084,4.51,1.024
66.128829,18.280021,530.31,2.59,0.041
66.128795,18.279938,481.287,3.69,0.53
66.129386,18.276526,520.816,4.91,0.529
66.134032,18.263557,601.98,6.12,0.055
66.134755,18.263544,526.437,4.23,0.205
66.135416,18.263898,517.296,3.81,0.786
66.135804,18.263856,521.778,4.12,0.651
66.136095,18.263309,535.568,4.91,0.194
66.137494,18.261352,489.129,6.95,0.074
66.138111,18.260474,535.893,3.03,0.057
66.138654,18.259873,504.941,3.89,0.084
66.140386,18.255698,515.605,3.02,0.451
66.140283,18.255343,517.204,3.76,0.04
66.140179,18.253829,523.766,3.1,0.012
66.139988,18.253612,549.998,2.9,0.112
66.140188,18.253404,581.84,2.78,0.219
66.140158,18.253663,530.386,1.56,0.008
66.140136,18.253721,528.993,1.99,0.008
66.140156,18.253783,516.225,3.26,0.01
66.140118,18.253703,516.18,4.28,0.014
66.140262,18.253659,534.422,2.85,0.194
66.140149,18.253854,518.96,3.2,0.018
66.14013,18.253798,520.359,5.52,1.487
66.140133,18.253751,531.986,3.73,0.258
66.140371,18.25363,579.984,3.62,0.44
66.140168,18.253727,551.222,3.34,1.101
66.140182,18.253653,526.369,2.0,0.013
66.140275,18.253549,522.15,4.98,0.563
66.14032,18.253457,534.346,2.16,0.635
66.14077,18.252521,552.101,2.24,0.251
66.14121,18.253032,544.423,7.19,0.02
66.14146,18.253299,529.401,3.51,0.07
66.141497,18.253344,538.799,2.79,0.138
66.141618,18.253515,527.281,2.18,0.038
66.142488,18.253866,524.028,7.27,1.488
66.142888,18.253232,537.268,1.95,0.081
66.142902,18.251333,538.365,7.6,0.275
66.144205,18.244551,514.533,15.06,0.644
66.145218,18.240186,515.224,6.14,0.186
66.146296,18.237641,506.119,9.44,0.2
